"payment_month","user_id","language","age","revenue","payment_first_month","payment_first","revenue_first","churned_month","churned_user","churned_revenue","expansion_revenue","contraction_revenue","lt"
2022-11-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,13.74,2022-09-01,0,0,2022-12-01,0,0,0,-5.49,3.0
2022-11-01,Q0GNgLhqfwwVwtvQhJt58A==,ru,24,21.24,2022-11-01,1,21.24,2022-12-01,0,0,0,0,1.0
2022-11-01,Q6BQCpZ1b6I15evvHZ6xYA==,uk,17,15.78,2022-10-01,0,0,2022-12-01,0,0,0,-11.40,2.0
2022-11-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,29.85,2022-05-01,0,0,2022-12-01,0,0,12.18,0,7.0
2022-11-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,27.18,2022-06-01,0,0,2022-12-01,0,0,0,0,6.0
2022-11-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,26.52,2022-08-01,0,0,2022-12-01,0,0,6.87,0,4.0
2022-11-01,rJEGPACDdmHAmCCp5+QRRw==,uk,20,17.13,2022-11-01,1,17.13,2022-12-01,0,0,0,0,1.0
2022-11-01,RQBsCvxlogTNUidSygqgcQ==,uk,28,41.70,2022-05-01,0,0,2022-12-01,1,41.70,0,0,6.0
2022-11-01,RsmjZqhi61Kd7U5ihaXhDw==,uk,30,17.94,2022-06-01,0,0,2022-12-01,0,0,0,0,6.0
2022-11-01,sCKPcG1GIuOo593nRuu1Cw==,uk,25,60.93,2022-06-01,0,0,2022-12-01,0,0,0,0,6.0
2022-11-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,17.16,2022-08-01,0,0,2022-12-01,0,0,0,-24.87,4.0
2022-11-01,SyWxmJ+Ha8K2C9UJt8blVA==,ru,25,14.19,2022-03-01,0,0,2022-12-01,1,14.19,0,-15.48,8.0
2022-11-01,TamEW7rhOwxDSDgAWZHDnQ==,uk,23,43.68,2022-10-01,0,0,2022-12-01,0,0,31.68,0,2.0
2022-11-01,tBFTAZra3r5TkHhDubnYyg==,uk,19,39.99,2022-10-01,0,0,2022-12-01,0,0,0,-51.87,2.0
2022-11-01,TVMqvnxKnEuD9k1v8+cI1g==,uk,28,17.04,2022-11-01,1,17.04,2022-12-01,1,17.04,0,0,0.0
2022-11-01,TWDA+aUZ8OPMHOtz5cPPXA==,ru,20,14.46,2022-04-01,0,0,2022-12-01,1,14.46,0.54,0,7.0
2022-11-01,UdsILd3VPsla6C2r+wytbA==,uk,31,58.17,2022-11-01,1,58.17,2022-12-01,0,0,0,0,1.0
2022-11-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,27.42,2022-08-01,0,0,2022-12-01,0,0,4.77,0,4.0
2022-11-01,URpBYMANMt6h5bDmQtNfwg==,uk,17,50.82,2022-11-01,1,50.82,2022-12-01,0,0,0,0,1.0
2022-11-01,UuQtA3rK0dpF7TttUoIAyg==,uk,19,59.16,2022-10-01,0,0,2022-12-01,1,59.16,37.35,0,1.0
2022-11-01,ux4Q9iTbOyaU1c/0SKvF7w==,uk,26,96.42,2022-10-01,0,0,2022-12-01,0,0,84.39,0,2.0
2022-11-01,V1hFT6jms7MK4yi6EFdt6A==,uk,18,29.70,2022-09-01,0,0,2022-12-01,0,0,0,-3.39,3.0
2022-11-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,22.29,2022-03-01,0,0,2022-12-01,0,0,0,-34.35,9.0
2022-11-01,v9uJC6CIm0KR00+LpWQUBg==,uk,18,72.27,2022-06-01,0,0,2022-12-01,0,0,37.65,0,6.0
2022-11-01,Veep00i4vvZbTAVD6GMoiA==,uk,38,14.85,2022-03-01,0,0,2022-12-01,1,14.85,0,-111.99,8.0
2022-11-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,161.10,2022-08-01,0,0,2022-12-01,0,0,2.43,0,4.0
2022-11-01,VsqfOK9/JhBXzScG5Ybudg==,uk,35,15.66,2022-11-01,1,15.66,2022-12-01,1,15.66,0,0,0.0
2022-11-01,VTaIkhD9hJKcnvA6Kw5p9g==,ru,25,161.94,2022-09-01,0,0,2022-12-01,0,0,121.20,0,3.0
2022-11-01,Vtl1tAkN8ajIRaOwKulKyQ==,uk,25,21.9,2022-10-01,0,0,2022-12-01,0,0,0,-20.1,2.0
2022-11-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,18.93,2022-08-01,0,0,2022-12-01,0,0,0,-12.99,4.0
2022-11-01,WDsSR+yQGqoMMBfCxqkZlw==,uk,24,39.24,2022-05-01,0,0,2022-12-01,1,39.24,0,-32.67,6.0
2022-11-01,wjWDL/+l9D+LVt/9gNMH5Q==,ru,20,35.70,2022-05-01,0,0,2022-12-01,1,35.70,0,-82.92,6.0
2022-11-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,42.60,2022-07-01,0,0,2022-12-01,0,0,22.86,0,5.0
2022-11-01,wRHnn4opzbqIBjFFNpBJtw==,uk,29,30.48,2022-07-01,0,0,2022-12-01,1,30.48,16.89,0,4.0
2022-11-01,WRx4ye0bvLc4925ketwxzQ==,uk,14,50.82,2022-10-01,0,0,2022-12-01,0,0,31.02,0,2.0
2022-11-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,17.67,2022-06-01,0,0,2022-12-01,0,0,0,-14.46,6.0
2022-11-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,45.24,2022-04-01,0,0,2022-12-01,0,0,17.94,0,8.0
2022-11-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,78.48,2022-07-01,0,0,2022-12-01,0,0,0,-76.68,5.0
2022-11-01,xt/PY4N2zkZQgtlZ9Cg82w==,ru,24,90.45,2022-06-01,0,0,2022-12-01,0,0,0,0,6.0
2022-11-01,xU11jJIA4UIYu7pmqJ4kvg==,uk,25,28.71,2022-07-01,0,0,2022-12-01,0,0,0,-3.39,5.0
2022-11-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,33.9,2022-05-01,0,0,2022-12-01,0,0,0,-13.32,7.0
2022-11-01,YC2fZQTQXV2UR1/WHDrVqw==,uk,14,113.22,2022-10-01,0,0,2022-12-01,0,0,79.68,0,2.0
2022-11-01,yFNWN0sYyxkSJ+yLRq1WqA==,uk,16,133.80,2022-09-01,0,0,2022-12-01,0,0,99.45,0,3.0
2022-11-01,yZ1P1v1eYIbyD5wRy0chGw==,uk,33,30.78,2022-09-01,0,0,2022-12-01,1,30.78,13.14,0,2.0
2022-11-01,Z7/6qvk8WKH3uR6IMYlCxw==,uk,30,19.05,2022-05-01,0,0,2022-12-01,1,19.05,0,0,6.0
2022-11-01,ZgTMXDOYCQOiAw4VI8H7AA==,uk,25,19.8,2022-06-01,0,0,2022-12-01,0,0,0,0,6.0
2022-11-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,130.02,2022-05-01,0,0,2022-12-01,0,0,73.44,0,7.0
2022-11-01,zPcHw1fZkSGh7nJeVe2QYw==,ru,14,32.16,2022-11-01,1,32.16,2022-12-01,0,0,0,0,1.0
2022-11-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,20.28,2022-03-01,0,0,2022-12-01,0,0,0,-28.35,9.0
2022-11-01,ZxxZ87IcpgSh4lQ/VSIjnA==,uk,22,63.21,2022-04-01,0,0,2022-12-01,0,0,0,0,8.0
2022-12-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,38.37,2022-06-01,0,0,2023-01-01,1,38.37,18.24,0,6.0
2022-12-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,21.72,2022-09-01,0,0,2023-01-01,1,21.72,0,-41.55,3.0
2022-12-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,69.48,2022-09-01,0,0,2023-01-01,1,69.48,51.33,0,3.0
2022-12-01,"29qvbD06oXdmg5G7X/Wigw==",uk,17,24.51,2022-12-01,1,24.51,2023-01-01,1,24.51,0,0,0.0
2022-12-01,"2be8IOVjt9pzDDEVqZwIKQ==",ru,25,69.96,2022-10-01,0,0,2023-01-01,1,69.96,0,0,2.0
2022-12-01,"2FYEYdoJMUOtbJ6TruruWA==",ru,20,14.13,2022-04-01,0,0,2023-01-01,1,14.13,0,-15.00,8.0
2022-12-01,"2onLVyXEEj2aH+D4N9ldYQ==",uk,16,106.38,2022-08-01,0,0,2023-01-01,1,106.38,83.70,0,4.0
2022-12-01,"3OXz+Ar2gN+zfGLZTRCVMQ==",uk,16,18.9,2022-12-01,1,18.9,2023-01-01,1,18.9,0,0,0.0
2022-12-01,"3v8rT35Ra6ui/zatnMoTIw==",uk,28,43.62,2022-11-01,0,0,2023-01-01,1,43.62,25.77,0,1.0
2022-12-01,"3Whh6FLR1MSfsuHKVdCEYQ==",uk,21,26.73,2022-04-01,0,0,2023-01-01,1,26.73,0,0,8.0
2022-12-01,"4b7l8C489HEJirtoe7xtFg==",uk,20,21.75,2022-03-01,0,0,2023-01-01,1,21.75,0,-9.51,9.0
2022-12-01,"4btLP2zvi8eBV0t08fdkKQ==",ru,20,92.10,2022-03-01,0,0,2023-01-01,1,92.10,0,0,9.0
2022-12-01,"54ouP7lBhVCeV8ftS1Oj4Q==",ru,21,28.23,2022-11-01,0,0,2023-01-01,1,28.23,0,-0.99,1.0
2022-12-01,"5fGaUgWk82R8c6U6A5d9pg==",uk,31,17.28,2022-12-01,1,17.28,2023-01-01,1,17.28,0,0,0.0
2022-12-01,"6NexxpTuLaFmuoksJ0l8rg==",uk,24,102.84,2022-10-01,0,0,2023-01-01,1,102.84,0,0,2.0
2022-12-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,75.81,2022-05-01,0,0,2023-01-01,1,75.81,0,-19.62,7.0
2022-12-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,17.49,2022-03-01,0,0,2023-01-01,1,17.49,0,-15.81,9.0
2022-12-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,27.12,2022-07-01,0,0,2023-01-01,1,27.12,4.71,0,5.0
2022-12-01,"7Em69vKH6zh6HgArCzG0+w==",ru,17,72.18,2022-12-01,1,72.18,2023-01-01,1,72.18,0,0,0.0
2022-12-01,"7EPlnA7OQ9MhMx+od6FA9g==",ru,23,41.16,2022-03-01,0,0,2023-01-01,1,41.16,26.73,0,9.0
2022-12-01,"7iS0Md8Z5SFpqNAYOVcs4w==",uk,18,68.64,2022-12-01,1,68.64,2023-01-01,1,68.64,0,0,0.0
2022-12-01,"7L4SKPGMd33lnSOq6PWyYg==",uk,30,70.14,2022-12-01,1,70.14,2023-01-01,1,70.14,0,0,0.0
2022-12-01,"7RkS5ikrXwWByJobMXv2sA==",ru,21,66.93,2022-10-01,0,0,2023-01-01,1,66.93,0,-20.82,2.0
2022-12-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,15.99,2022-03-01,0,0,2023-01-01,1,15.99,0,-68.16,9.0
2022-12-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,47.31,2022-07-01,0,0,2023-01-01,1,47.31,23.82,0,5.0
2022-12-01,"7YaJfLI3RPGUEN2esrQxsQ==",ru,15,26.67,2022-09-01,0,0,2023-01-01,1,26.67,0,0,3.0
2022-12-01,"7zbxKst2yi3pfdVI8iEChw==",ru,15,13.05,2022-04-01,0,0,2023-01-01,1,13.05,0,0,8.0
2022-12-01,"8ncYOMYXeKDelzX40EnuLA==",uk,19,117.96,2022-07-01,0,0,2023-01-01,1,117.96,84.39,0,5.0
2022-12-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,30.12,2022-05-01,0,0,2023-01-01,1,30.12,0,-41.40,7.0
2022-12-01,"9U26VpwYC1aliSUokeNK6A==",uk,34,14.34,2022-11-01,0,0,2023-01-01,1,14.34,0,-38.73,1.0
2022-12-01,A8lK1Lccnv65sGqBkfP2iw==,uk,15,16.08,2022-12-01,1,16.08,2023-01-01,1,16.08,0,0,0.0
2022-12-01,ABuPH1LovAomZwU+2iw0Lw==,uk,18,47.10,2022-08-01,0,0,2023-01-01,1,47.10,0,-58.89,4.0
2022-12-01,An7gG7hfETivAjfokQv3Ww==,uk,23,17.61,2022-07-01,0,0,2023-01-01,1,17.61,0,-43.68,5.0
2022-12-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,59.94,2022-03-01,0,0,2023-01-01,1,59.94,0,-9.03,9.0
2022-12-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,32.79,2022-09-01,0,0,2023-01-01,1,32.79,0,-90.18,3.0
2022-12-01,B4b6v6eUHvAVOeAQk6EEiw==,ru,23,20.64,2022-03-01,0,0,2023-01-01,1,20.64,0,0,9.0
2022-12-01,B4tGKx0IrkPGAUEnO6mMNA==,uk,19,14.37,2022-11-01,0,0,2023-01-01,1,14.37,0,-40.71,1.0
2022-12-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,42.21,2022-05-01,0,0,2023-01-01,1,42.21,0,-59.97,7.0
2022-12-01,BbnuW+2kIgxo7dxg5BBIeQ==,ru,17,121.41,2022-10-01,0,0,2023-01-01,1,121.41,68.34,0,2.0
2022-12-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,39.48,2022-08-01,0,0,2023-01-01,1,39.48,23.79,0,4.0
2022-12-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,13.5,2022-05-01,0,0,2023-01-01,1,13.5,0,-45.48,7.0
2022-12-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,14.37,2022-09-01,0,0,2023-01-01,1,14.37,0,-29.55,3.0
2022-12-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,16.89,2022-08-01,0,0,2023-01-01,1,16.89,0,-10.53,4.0
2022-12-01,BTD3ZjLKfkT6ZRBT9zRwtg==,uk,14,27.42,2022-05-01,0,0,2023-01-01,1,27.42,0,-22.50,7.0
2022-12-01,bZDMuXKM3RFajmZa/yIpsw==,uk,23,80.58,2022-09-01,0,0,2023-01-01,1,80.58,0,0,3.0
2022-12-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,14.28,2022-08-01,0,0,2023-01-01,1,14.28,0,-11.88,4.0
2022-12-01,C6w5XTf8lIfc+VFmC7/bVw==,uk,40,25.83,2022-07-01,0,0,2023-01-01,1,25.83,0,-3.39,5.0
2022-12-01,cf5XFmP0Lfqw6irFBYfWwQ==,uk,19,21.03,2022-11-01,0,0,2023-01-01,1,21.03,0,-11.22,1.0
2022-12-01,CfgvA7ntuRJL/qdscwgMVw==,ru,24,60.15,2022-09-01,0,0,2023-01-01,1,60.15,3.75,0,3.0
2022-12-01,cjAwQwy//1xm2O5pNRveqw==,ru,22,12.63,2022-10-01,0,0,2023-01-01,1,12.63,0,-71.61,2.0
2022-12-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,15.39,2022-07-01,0,0,2023-01-01,1,15.39,0,-67.29,5.0
2022-12-01,cp2QvW7HEEyNYKZRQ+RvyA==,uk,14,38.10,2022-12-01,1,38.10,2023-01-01,1,38.10,0,0,0.0
2022-12-01,crKNTIblJ0113SKEtSJQHw==,uk,16,30.00,2022-05-01,0,0,2023-01-01,1,30.00,0,-18.87,7.0
2022-12-01,cv6g2/jSkR+FwO58WY85DQ==,uk,20,24.3,2022-08-01,0,0,2023-01-01,1,24.3,1.02,0,4.0
2022-12-01,D0sawvsyqnyUMXNy+aXo7Q==,uk,19,48.18,2022-10-01,0,0,2023-01-01,1,48.18,0,0,2.0
2022-12-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,102.57,2022-08-01,0,0,2023-01-01,1,102.57,45.33,0,4.0
2022-12-01,DorDcyqBWMg5IEaflqn5Xw==,ru,23,12.12,2022-04-01,0,0,2023-01-01,1,12.12,0,0,8.0
2022-12-01,dUXVADLWvf2uvh+Q6TNrMw==,ru,19,26.58,2022-07-01,0,0,2023-01-01,1,26.58,0,-88.38,5.0
2022-12-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,12.51,2022-08-01,0,0,2023-01-01,1,12.51,0,-2.22,4.0
2022-12-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,119.94,2022-06-01,0,0,2023-01-01,1,119.94,0,-256.62,6.0
2022-12-01,e6LTrwXMl/v1epsRPDa9Fg==,uk,30,15.93,2022-12-01,1,15.93,2023-01-01,1,15.93,0,0,0.0
2022-12-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,30.54,2022-09-01,0,0,2023-01-01,1,30.54,0,-12.57,3.0
2022-12-01,er3/fOrRpmyqiRaC0CaFcg==,uk,21,24.21,2022-05-01,0,0,2023-01-01,1,24.21,0,-50.16,7.0
2022-12-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,47.13,2022-07-01,0,0,2023-01-01,1,47.13,0,-11.82,5.0
2022-12-01,F7cC4XEymgoRKeijWu63+w==,uk,16,24.33,2022-12-01,1,24.33,2023-01-01,1,24.33,0,0,0.0
2022-12-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,14.67,2022-09-01,0,0,2023-01-01,1,14.67,0,-98.19,3.0
2022-12-01,fFqrZjaytcDUnW57W7PRJA==,uk,22,76.14,2022-12-01,1,76.14,2023-01-01,1,76.14,0,0,0.0
2022-12-01,fH7uxifYBCx0TULRrcqajg==,uk,23,18.36,2022-11-01,0,0,2023-01-01,1,18.36,2.85,0,1.0
2022-12-01,FnaqKQlPHm2pH1+S+K+Gfg==,uk,19,23.85,2022-10-01,0,0,2023-01-01,1,23.85,0,-13.35,2.0
2022-12-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,26.16,2022-04-01,0,0,2023-01-01,1,26.16,0.69,0,8.0
2022-12-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,14.97,2022-07-01,0,0,2023-01-01,1,14.97,0,-70.35,5.0
2022-12-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,131.10,2022-07-01,0,0,2023-01-01,1,131.10,34.80,0,5.0
2022-12-01,G073LR6lQoatStpZMzNVOQ==,uk,25,89.70,2022-09-01,0,0,2023-01-01,1,89.70,0,-4.62,3.0
2022-12-01,G9053rs6jbKItKUhrUdLew==,uk,27,17.22,2022-07-01,0,0,2023-01-01,1,17.22,0,-86.70,5.0
2022-12-01,GeLWEsTiQ25xFxDGxLyEJg==,uk,26,16.5,2022-12-01,1,16.5,2023-01-01,1,16.5,0,0,0.0
2022-12-01,GetHmCsisRTAnwhuBEMa9Q==,ru,16,160.38,2022-11-01,0,0,2023-01-01,1,160.38,40.83,0,1.0
2022-12-01,Ghk2iJmzSUW4qLsmJgwOcw==,uk,16,48.75,2022-03-01,0,0,2023-01-01,1,48.75,0,-27.39,9.0
2022-12-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,54.00,2022-09-01,0,0,2023-01-01,1,54.00,32.34,0,3.0
2022-12-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,23.34,2022-07-01,0,0,2023-01-01,1,23.34,0,-24.81,5.0
2022-12-01,gxZPbCoYIu8slavUm05KGA==,ru,14,34.14,2022-08-01,0,0,2023-01-01,1,34.14,4.92,0,4.0
2022-12-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,82.41,2022-07-01,0,0,2023-01-01,1,82.41,19.86,0,5.0
2022-12-01,HQB3hZuYcu0z8jVIl5bbug==,uk,17,22.26,2022-10-01,0,0,2023-01-01,1,22.26,9.45,0,2.0
2022-12-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,91.77,2022-07-01,0,0,2023-01-01,1,91.77,18.57,0,5.0
2022-12-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,17.52,2022-03-01,0,0,2023-01-01,1,17.52,0,-44.55,9.0
2022-12-01,hZgZSp9Xf7/Bsye+tOipCA==,ru,19,62.82,2022-12-01,1,62.82,2023-01-01,1,62.82,0,0,0.0
2022-12-01,i0Pv5hwwYBxiPeCQ/AmnxQ==,ru,17,62.61,2022-12-01,1,62.61,2023-01-01,1,62.61,0,0,0.0
2022-12-01,IdKyooyTjAbvCA7p+ujKCw==,uk,19,46.56,2022-05-01,0,0,2023-01-01,1,46.56,0,0,7.0
2022-12-01,iw2tiT4Ar7pk2PlF0Jd6Yw==,ru,25,78.00,2022-12-01,1,78.00,2023-01-01,1,78.00,0,0,0.0
2022-12-01,jM8s8LsWXTBSKnIgg7UVjQ==,uk,30,12.6,2022-12-01,1,12.6,2023-01-01,1,12.6,0,0,0.0
2022-12-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,39.99,2022-03-01,0,0,2023-01-01,1,39.99,14.61,0,9.0
2022-12-01,kGxMA4SONgR8wL4JeeX8PQ==,uk,23,32.37,2022-12-01,1,32.37,2023-01-01,1,32.37,0,0,0.0
2022-12-01,Krr8Kwf65LaX8LctHRsFWg==,ru,16,47.88,2022-10-01,0,0,2023-01-01,1,47.88,0,-17.52,2.0
2022-12-01,L3waZ4UDUTOCMfVcL29lGQ==,en,29,45.06,2022-12-01,1,45.06,2023-01-01,1,45.06,0,0,0.0
2022-12-01,lJW2nxFOiXDfsmSrwGsFQw==,uk,20,31.38,2022-08-01,0,0,2023-01-01,1,31.38,0,0,4.0
2022-12-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,45.60,2022-09-01,0,0,2023-01-01,1,45.60,0,-5.16,3.0
2022-12-01,lP6BWSFF4OZeWp0jrAHY9g==,uk,29,36.6,2022-05-01,0,0,2023-01-01,1,36.6,7.44,0,7.0
2022-12-01,LuDHi0aoGmgpUtTGreh0fQ==,uk,22,12.09,2022-12-01,1,12.09,2023-01-01,1,12.09,0,0,0.0
2022-12-01,Lug+Yg90jslWgHEN6dc+Ng==,uk,21,33.09,2022-04-01,0,0,2023-01-01,1,33.09,20.01,0,8.0
2022-12-01,L+wA3BIaEKSpxf2uqmtJxQ==,uk,25,37.14,2022-11-01,0,0,2023-01-01,1,37.14,0,-31.29,1.0
2022-12-01,lx3SsUV7NOrv93tCexVp5A==,uk,16,16.2,2022-07-01,0,0,2023-01-01,1,16.2,0,0,5.0
2022-12-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,18.0,2022-09-01,0,0,2023-01-01,1,18.0,0,-27.72,3.0
2022-12-01,mEqQ5vHXzsdrqHAQT3zs+g==,uk,25,14.88,2022-11-01,0,0,2023-01-01,1,14.88,2.34,0,1.0
2022-12-01,MjzYQ3OFStqCMS3HzrxA2g==,ru,27,12.72,2022-09-01,0,0,2023-01-01,1,12.72,0,-8.73,3.0
2022-12-01,mRT725ZK68AhE3Sk9xH5cw==,ru,29,50.28,2022-10-01,0,0,2023-01-01,1,50.28,33.00,0,2.0
2022-12-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,32.22,2022-08-01,0,0,2023-01-01,1,32.22,4.14,0,4.0
2022-12-01,mY631USB1Y3/I1dHNhoEyA==,uk,22,36.36,2022-11-01,0,0,2023-01-01,1,36.36,21.06,0,1.0
2022-12-01,mzGpnrpyuOB+qfwTJ0XliQ==,ru,16,25.74,2022-10-01,0,0,2023-01-01,1,25.74,0,-16.83,2.0
2022-12-01,n8oSWohH4Vi8muIgqbRC+Q==,uk,14,26.7,2022-12-01,1,26.7,2023-01-01,1,26.7,0,0,0.0
2022-12-01,NBaV27MmzBu99zAeNFSjUA==,uk,26,13.38,2022-11-01,0,0,2023-01-01,1,13.38,0.78,0,1.0
2022-12-01,nfIwLLLuemHymdg1HYidrA==,uk,19,13.92,2022-10-01,0,0,2023-01-01,1,13.92,0,-50.58,2.0
2022-12-01,njexPkl3G77JLZwwcq2UVA==,uk,28,18.03,2022-11-01,0,0,2023-01-01,1,18.03,0,-10.05,1.0
2022-12-01,nNZDz4XCOjUv0OfYF+AAGg==,uk,25,65.64,2022-09-01,0,0,2023-01-01,1,65.64,47.25,0,3.0
2022-12-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,108.69,2022-09-01,0,0,2023-01-01,1,108.69,37.59,0,3.0
2022-12-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,125.28,2022-04-01,0,0,2023-01-01,1,125.28,110.07,0,8.0
2022-12-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,118.80,2022-09-01,0,0,2023-01-01,1,118.80,76.65,0,3.0
2022-12-01,oKLGTNuEKW70rLmudZaTGQ==,uk,18,32.25,2022-12-01,1,32.25,2023-01-01,1,32.25,0,0,0.0
2022-12-01,omF221BxDxXFh233yUEVeQ==,uk,27,22.8,2022-12-01,1,22.8,2023-01-01,1,22.8,0,0,0.0
2022-12-01,oQQmPjqm7DR+exPmp6xDhg==,uk,30,13.53,2022-07-01,0,0,2023-01-01,1,13.53,0,0,5.0
2022-12-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,56.22,2022-09-01,0,0,2023-01-01,1,56.22,20.91,0,3.0
2022-12-01,+osJakLn8jv4bzFmPieelw==,uk,30,31.32,2022-08-01,0,0,2023-01-01,1,31.32,18.87,0,4.0
2022-12-01,OU1FxSli7e6szUGr2+7M9A==,uk,25,75.39,2022-12-01,1,75.39,2023-01-01,1,75.39,0,0,0.0
2022-12-01,OYDRFRAiT1uYAqbWXOwRfw==,en,24,82.14,2022-12-01,1,82.14,2023-01-01,1,82.14,0,0,0.0
2022-12-01,p0Ysy5XSVvKlZbKqzjyJgQ==,uk,25,58.35,2022-07-01,0,0,2023-01-01,1,58.35,0,0,5.0
2022-12-01,pA81NE5UM892xwiOsE375g==,uk,19,27.84,2022-12-01,1,27.84,2023-01-01,1,27.84,0,0,0.0
2022-12-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,41.85,2022-05-01,0,0,2023-01-01,1,41.85,0,-20.07,7.0
2022-12-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,15.9,2022-09-01,0,0,2023-01-01,1,15.9,2.16,0,3.0
2022-12-01,Q0GNgLhqfwwVwtvQhJt58A==,ru,24,56.58,2022-11-01,0,0,2023-01-01,1,56.58,35.34,0,1.0
2022-12-01,Q6BQCpZ1b6I15evvHZ6xYA==,uk,17,74.85,2022-10-01,0,0,2023-01-01,1,74.85,59.07,0,2.0
2022-12-01,q8UcdT1sZCl07AqhDVz5ZA==,uk,15,65.46,2022-08-01,0,0,2023-01-01,1,65.46,0,0,4.0
2022-12-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,28.32,2022-05-01,0,0,2023-01-01,1,28.32,0,-1.53,7.0
2022-12-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,41.94,2022-06-01,0,0,2023-01-01,1,41.94,14.76,0,6.0
2022-12-01,qn61TOwEB0RbKsB+v0D9tw==,ru,16,17.07,2022-12-01,1,17.07,2023-01-01,1,17.07,0,0,0.0
2022-12-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,33.81,2022-08-01,0,0,2023-01-01,1,33.81,7.29,0,4.0
2022-12-01,r9AjQVS2nstu5lpVmDlihA==,ru,22,104.46,2022-06-01,0,0,2023-01-01,1,104.46,0,0,6.0
2022-12-01,Re0WtVSaiuBn90MFtMRCww==,uk,14,74.13,2022-12-01,1,74.13,2023-01-01,1,74.13,0,0,0.0
2022-12-01,RiIlY436bXNX8MIW9vUaAQ==,uk,18,48.75,2022-08-01,0,0,2023-01-01,1,48.75,0,0,4.0
2022-12-01,rJEGPACDdmHAmCCp5+QRRw==,uk,20,66.99,2022-11-01,0,0,2023-01-01,1,66.99,49.86,0,1.0
2022-12-01,RsmjZqhi61Kd7U5ihaXhDw==,uk,30,12.6,2022-06-01,0,0,2023-01-01,1,12.6,0,-5.34,6.0
2022-12-01,rw8yxS9+t5PvgINa7EhMvQ==,uk,18,62.79,2022-06-01,0,0,2023-01-01,1,62.79,0,0,6.0
2022-12-01,RwtKwrRSrVpyAMRaDyhr8g==,uk,44,22.14,2022-05-01,0,0,2023-01-01,1,22.14,0,0,7.0
